MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,MFCC_21,MFCC_22,MFCC_23,MFCC_24,MFCC_25,MFCC_26,MFCC_27,MFCC_28,MFCC_29,MFCC_30,MFCC_31,MFCC_32,MFCC_33,MFCC_34,MFCC_35,MFCC_36,MFCC_37,MFCC_38,MFCC_39,MFCC_40,MFCC_41,MFCC_42,MFCC_43,MFCC_44,MFCC_45,MFCC_46,MFCC_47,MFCC_48,MFCC_49,MFCC_50,MFCC_51,MFCC_52,MFCC_53,MFCC_54,MFCC_55,MFCC_56,MFCC_57,MFCC_58,MFCC_59,MFCC_60,MFCC_61,MFCC_62,MFCC_63,MFCC_64,MFCC_65,MFCC_66,MFCC_67,MFCC_68,MFCC_69,MFCC_70,MFCC_71,MFCC_72,MFCC_73,MFCC_74,MFCC_75,MFCC_76,MFCC_77,MFCC_78,MFCC_79,MFCC_80,MFCC_81,MFCC_82,MFCC_83,MFCC_84,MFCC_85,MFCC_86,MFCC_87,MFCC_88,MFCC_89,MFCC_90,MFCC_91,MFCC_92,MFCC_93,MFCC_94,MFCC_95,MFCC_96,MFCC_97,MFCC_98,MFCC_99,MFCC_100,MFCC_101,MFCC_102,MFCC_103,MFCC_104,MFCC_105,MFCC_106,MFCC_107,MFCC_108,MFCC_109,MFCC_110,MFCC_111,MFCC_112,MFCC_113,MFCC_114,MFCC_115,MFCC_116,MFCC_117,MFCC_118,MFCC_119,MFCC_120,MFCC_121,MFCC_122,MFCC_123,MFCC_124,MFCC_125,MFCC_126,MFCC_127,MFCC_128,Label
-89.35648,82.35881,-23.250645,68.10648,-13.075439,22.44569,-18.51355,26.229427,-14.34578,21.501032,-13.874236,12.476178,-14.113441,3.7539756,-10.1055975,5.3978124,-11.110423,2.683608,-5.685,3.0929544,-7.067229,1.0266997,-5.9107113,-2.4067276,-4.354384,-1.7125769,-2.544281,0.549345,0.8134626,0.0076002222,-1.5056405,0.21968824,-1.7133695,0.15169673,-0.15855587,-0.8660756,-0.7499931,-1.8741146,0.10988113,-1.3204461,0.17192149,-0.89737964,-0.32783604,-2.998826,-1.1040295,-0.98392266,0.10778143,-2.0814862,-0.3623387,-2.1331484,-0.6087582,-0.8690147,0.8086914,-0.9339723,-0.69102603,-1.5648798,0.12307355,-1.3433903,-0.15399943,0.44618002,-0.2077614,-1.998823,0.08464551,-1.2060504,-0.20628767,-1.4326624,-0.8324655,-1.1543455,-0.25974333,-0.2608198,0.7590576,0.43276596,0.1256387,-0.41896826,-0.43102932,-0.2939652,-0.5631144,-1.3877058,-1.4352126,-0.8916431,-0.4181655,0.017510824,0.42447478,-0.29157865,1.090841,1.9996058,1.4931161,0.3773452,0.2693335,0.10945886,-0.26734906,0.7188031,-0.049761783,-0.14695366,-0.061919447,-0.12284186,-1.0861242,-0.3856061,-0.28624845,-0.6506317,-0.86415416,-0.17021072,-0.18255228,0.16365552,0.24870051,0.40774417,-0.09316836,-0.6210542,-0.7416231,0.30010155,-0.42471826,0.20328777,-0.33859804,0.2755013,-0.22068268,-0.22774982,0.8069044,0.17945509,0.007966171,0.31159785,-0.4183585,0.45107397,0.57888615,0.08252459,-0.04347983,-0.42461348,0.2562007,0.004874097,metal
-75.01482,81.182755,-20.20419,68.30383,-11.353894,23.65647,-19.828419,24.192091,-13.164455,22.281841,-11.552501,13.55542,-15.050375,3.3055708,-10.503453,5.0824904,-10.67766,3.868277,-4.9394464,3.2592075,-7.390639,0.8585944,-6.334477,-2.1080132,-3.5779347,-1.715541,-3.16806,0.30715066,0.90011126,0.10809474,-1.5970671,-1.5178187,-0.6852938,-0.58206576,-0.46167672,-0.7486082,-1.8305985,-2.2977345,-0.092287466,-1.9974208,0.47133222,-1.5393037,0.22531924,-2.7663846,-0.2899396,-1.2661207,0.4692986,-2.6977935,0.101264,-2.3425887,-1.0763435,-1.7107056,0.19911264,-0.9818844,0.012883658,-1.2984825,0.19559386,-1.6943216,-0.40220326,-0.6069212,-1.1278514,-2.3259597,-0.49341434,-1.2770606,0.23897336,-0.38839522,0.045114752,-0.56980306,-0.5692605,0.3145255,0.48777002,1.2912067,0.6177673,-0.022442032,0.33261234,-0.35751408,-0.13279715,-1.0065057,-0.90990335,0.29960057,0.09560397,0.86963445,0.47259358,-0.37028798,0.35902974,0.7115541,0.19128776,-0.23502068,-0.6519747,-0.2836291,-0.7171555,0.53395104,-0.05707151,-0.07487372,-0.07699854,-0.24569726,-1.1003978,0.07870964,-0.17242531,-0.8126314,-1.2216337,-0.3659321,-0.20845345,0.040014308,0.29369602,0.48827916,-0.3023842,-1.0414833,-0.8351645,0.4903246,-0.0071273535,0.10492562,-0.38023388,0.194912,-0.2299136,-0.23343188,0.17384592,0.18116145,-0.34843957,0.20983297,-0.5432127,0.35006395,0.3172017,-0.058598258,-0.12449991,-0.505619,0.03881623,-0.08430649,metal
-76.301384,61.76604,-37.113945,62.4425,-14.826138,34.56099,-11.486592,30.955881,-12.274118,22.304583,-7.5076523,17.840624,-11.123554,10.227721,-10.797044,5.1556096,-7.7193165,2.5853999,-3.0819,2.6620092,-3.451924,-0.04920203,-6.086616,-1.5592946,-5.892605,-4.475558,-3.2301123,-2.8561835,-0.17106828,-3.332418,-1.4873098,-1.6492119,-1.3755219,-2.4746118,-0.16929744,-4.8947425,-1.9769027,-1.2409726,0.4742827,-1.5647681,-0.10165733,-1.1314605,2.1312048,-2.2717197,0.15178098,-0.92073494,0.094980076,-1.9187682,-2.1178818,-2.4032166,0.03157762,0.77442914,1.2258995,-1.6745615,-1.8813661,-2.5200818,-1.0157012,-1.6265324,-0.48600993,-2.0529826,-0.32928294,1.93081,-1.230754,0.63504666,1.6169977,-0.9916237,-1.2939489,-0.011166649,1.3282957,-0.5022464,0.06802991,-1.2078913,-1.2891088,-0.6492188,-0.71159554,-1.8871006,-2.2891545,-2.9035447,-1.4567602,-0.15436284,-0.42839298,0.096593745,0.34014717,-0.31782678,-1.0694842,-0.87035257,-2.2404659,-2.3850548,-1.7743161,0.25035104,-0.48553675,1.6761402,0.04326927,-0.4360995,-0.049221005,-0.38240734,-1.3941419,-0.15417285,-0.90242344,-0.32496518,-0.077545196,0.10191717,0.71737736,1.4836024,1.0059942,0.84203064,-0.12513663,-0.023839904,0.6412804,0.111211285,1.2887342,0.62633765,0.069781214,0.038211495,-0.4450269,0.491073,1.1869239,-0.41084924,-0.7170872,0.3002057,1.0491525,-0.0020524783,0.6244371,-0.08557855,-0.4966029,-0.40229276,0.61499894,-0.050656825,metal
-45.855606,107.999084,-11.737645,66.32688,-30.20683,9.242658,-25.778023,21.871576,-17.935884,10.272776,-14.112474,18.74616,-14.23165,-2.2294466,-5.779099,-5.8612456,-2.5481038,1.4804813,-5.618702,-2.8210373,-7.0002856,0.9638755,-3.0545661,-1.1854066,-4.0395813,-7.0153213,0.50085694,-4.4699883,2.070726,-2.9794981,0.861955,2.6456358,-0.44044006,0.17161748,-1.7553197,-2.4115458,-1.7506897,-4.1198206,2.0653582,-3.0684938,1.6466348,-4.377557,-0.5715172,-2.1332943,1.2488301,-0.5821591,-1.6471366,2.7891562,-2.3074825,-2.0816238,-3.224216,-0.1132248,0.77572244,-3.241344,-2.5385568,-5.4917035,-4.2453313,-4.9089828,-3.0520668,0.25267822,2.5831392,6.042779,2.507579,1.4912617,-0.5535722,-1.632723,-1.1305315,-0.094837196,-0.85900074,-1.1610483,-1.6938832,-0.74991214,-0.5707036,0.07325045,-0.75453776,-1.7510461,-1.9289613,-1.7108635,-0.77430737,0.48329052,-0.04680202,-0.8402177,-1.266767,-0.54286385,0.19248381,-0.6783168,-1.3792024,-1.3050133,-0.5597866,0.25408208,-0.09646715,-0.32187462,0.20812535,-0.16569942,0.26437467,-0.18840149,-0.16750744,0.07628998,-0.32383376,0.25616953,-0.43011853,0.14771912,-0.33606982,0.21820554,0.019881574,0.05716594,-0.12345017,-0.88192505,-0.6875873,-1.5246136,-0.7866219,-0.84954375,-0.23836334,-0.44765413,-1.374371,-1.6429118,-1.4283202,-0.89584833,-1.1300769,-0.99147576,0.32215774,0.8572856,1.7008883,0.6349549,0.88368464,0.18314865,-0.40379056,-0.31240827,metal
-43.79751,82.774704,-29.60919,70.39718,-21.588846,31.144138,2.0903711,28.873163,-2.6873276,19.882483,-6.9340773,19.120056,-7.368736,7.8821397,-13.857293,4.0573115,-6.8659444,-1.7948395,1.4592779,4.533475,-7.945553,-1.4820646,-1.4247688,-1.0604954,-3.7948606,-3.966355,-1.10415,-1.4124162,3.8170626,-1.5171479,-2.6823156,-0.5389893,-2.230556,-4.2921343,1.0429862,-4.118729,-3.7802844,-1.600956,-1.0356449,-0.78612,1.9076879,0.71564853,-0.2124808,-3.1308713,-1.4541979,-3.4956818,-1.1090375,-3.403064,-3.6199064,-3.459129,-0.43691853,0.44880995,0.7686635,-0.93635833,0.3013347,-1.4751121,-2.0425239,-0.82454604,0.30607334,-0.3822701,-1.5803612,-2.5893326,-1.4562109,-2.3584747,-1.1383556,0.16916172,-0.2846143,-0.7334237,-1.2448261,-1.6269969,-1.822295,-1.7651852,-0.8151482,-0.8135175,-1.4555715,-1.2455324,-0.62919885,-0.09544179,-0.8955036,-0.07351341,-0.061055314,-0.7725445,-0.39618543,-0.31471357,-0.17474516,0.23310538,-0.593917,-0.022497378,-0.7276222,-0.13047785,-0.7533591,-0.5722082,-1.4138345,-0.46943697,-0.9164976,-0.6322573,-0.33535367,-1.5787543,-1.6742517,-0.91674817,0.36339372,1.2923014,1.5360168,1.2435074,0.57982457,0.4598456,1.086071,-0.7816066,0.02598095,-0.30557528,-0.026064938,0.42385527,-0.2487173,0.74506223,-0.002474591,0.32774913,0.7824167,-0.23592496,-1.4798876,0.4979494,0.03540592,-0.13118984,-0.41994855,-0.012512325,-0.36291963,0.74848896,-0.23283082,-0.15160693,metal
-16.719742,94.1185,-32.79254,61.47652,-10.095501,34.224144,-11.96456,28.192856,-15.318691,19.32519,-8.285293,17.9421,-7.449493,12.822297,-6.200847,6.3855677,-6.8941946,4.4594626,-4.1721115,4.2169886,-3.4197512,1.2450881,-3.073797,-1.4437115,-2.305895,-1.1705805,-0.6226487,-0.4506009,0.41520882,-0.8124096,-4.1811028,-4.068123,-0.41645396,-0.61203355,2.8674622,0.8061552,0.47226927,-0.73489404,-1.3505298,0.47970918,3.5807493,-1.5618585,1.6057442,-0.31551087,0.942738,-2.389217,-0.6557622,-0.40782472,1.116135,-4.055667,-4.3198256,-3.1039004,1.4529213,1.196662,0.8086588,-0.73560375,-0.5130302,-1.2608389,-1.5471191,-1.8920296,-0.4081897,-1.0621935,-0.35579768,-0.34675393,-1.3883543,-2.5363016,-2.1363263,1.105078,3.318882,0.2276457,-1.4945885,0.054845445,1.0733421,0.5517935,-0.54314846,-0.34397116,-2.1298025,-1.3215827,-1.1337802,-0.5662709,-0.15214686,1.7012638,1.24957,0.5513143,-0.8941474,-2.1193967,-2.1705453,-0.7440549,-1.2083961,-1.5277066,-1.1963767,-0.6704093,-0.3041504,-1.0966856,-0.351322,-1.2668942,-1.1261469,-1.149157,-2.1049092,-1.5586616,-0.43192407,-0.3894265,-0.7085906,-0.77501225,-0.7067836,-0.54330426,-0.05388577,0.54980844,0.6540442,1.1760756,0.92615396,0.73130244,0.11051319,-0.1708725,-0.08925462,0.08989222,1.1458625,0.55893517,-2.367956,-0.71233493,0.70334876,0.4273342,0.78557634,0.20092821,-0.1072843,0.20275612,0.14096795,0.09643047,metal
-120.14749,91.317215,-38.84589,75.0084,-3.8132598,22.665588,-8.11944,23.6549,-14.6307745,13.3709755,-9.403306,13.706296,-9.315235,3.5922232,-11.855697,1.0299132,-10.711126,-3.2468278,-3.4659472,-4.5812964,-11.35457,-3.5907037,-3.8281696,-4.538365,-5.0217466,-7.784812,-4.450116,-4.763439,-3.0495384,-4.8804297,-4.0902076,-1.9767002,-0.33675632,-2.3932772,0.07554316,-0.8542321,-0.22162026,-3.3841312,-2.5107417,-1.9311792,0.8101802,0.45648405,0.66928464,-0.9738081,0.16909237,-1.5130367,-0.19003628,-1.0200351,0.5344296,-2.0224006,-1.8272225,-0.03080857,0.7105732,0.5104526,0.41595644,-0.9637406,-0.29897118,0.29923728,-1.5081928,-0.9336791,0.3076881,-0.3216112,-0.91088057,-0.22785988,-0.15673302,-0.43300578,-0.18590364,-1.5881189,-1.397656,-0.14588937,-0.263317,-0.9277274,-0.7297333,-1.3858255,-1.205319,-0.8297517,-0.87443525,-0.40144333,0.09620527,-0.30275992,0.5734165,1.2284306,0.38206515,1.1291517,0.5694692,0.73747015,0.76792336,0.37225497,-0.06680595,-0.31370363,-0.4987996,-0.4512849,-0.56335,-0.31148311,-0.06440022,-0.004018679,-0.1726019,-0.0034193287,-0.40930554,-0.099923894,-0.078226335,-0.49869508,-0.25742376,0.54765755,-0.28328273,-0.28997624,0.15633185,0.26253396,0.55640197,0.2218965,0.1389917,0.19718154,0.18086147,-0.10648945,-0.5502914,0.13801855,-0.24028602,-0.35071,0.769803,0.15687308,-0.41982448,-0.26142818,0.3534607,-0.21908237,-0.27465883,-0.563591,-0.61608803,-0.20992237,metal
-61.545593,71.761055,-46.299236,75.412506,-18.5159,35.931072,-12.677866,28.369665,-9.348156,14.502804,-4.2636037,11.863775,-16.02711,12.1072,-16.07643,2.3597503,-8.118026,-1.441868,-0.9440647,0.8127686,-10.066593,-0.6236808,-7.795425,-1.8133447,-4.934426,-4.406399,2.0169005,-2.649154,-0.29092908,1.5263698,0.08816056,-0.07712956,0.9095826,-1.0677997,2.1051066,-0.9907414,-2.5071113,-1.627995,1.2746302,-1.1002829,2.8276594,-1.835979,-0.1981822,-0.51339203,0.9297687,-0.95541394,-0.6126985,-1.8663361,-0.13785905,-4.7624183,-2.8293736,2.1290677,2.5378997,-3.2379532,-3.2886188,-2.304027,-0.14580898,-1.3191099,-1.4720238,-1.0614234,0.02761135,0.016380906,0.39272016,-0.5174309,0.007232383,-0.6992349,-0.15961212,0.18939714,2.2385802,1.7138102,-0.44555938,-0.3426886,-0.5732354,-0.21757169,-1.0229341,-2.0527565,-2.8793924,-2.6952188,-1.8729668,-0.7904639,0.25997207,1.3755801,0.5417283,0.293375,0.23035973,-0.57866496,-1.3676634,-1.6055486,-2.2782094,-1.0878251,-1.380394,0.6345569,0.05580873,0.29899007,-0.17746961,-0.1360036,-1.4411697,-0.1064595,0.05273139,-0.7466965,-0.7354395,-1.120071,0.10950148,1.0315675,0.62284315,0.48137054,0.54948765,0.03467003,-0.11629024,0.89244133,0.861466,0.3184816,-0.25363412,-0.006403419,0.06661306,-0.8548381,0.42851192,-0.11097069,-1.2068938,0.22701383,1.037079,-0.026605634,0.2843567,0.04431796,0.12681022,-0.19799155,0.08645705,0.31164327,metal
-36.520527,94.80008,-36.593456,54.99104,-8.216152,29.664177,-13.687591,28.70313,-11.987736,19.361519,-15.656162,13.932657,-11.961838,7.5311146,-11.907886,5.4821863,-9.255451,6.182894,-4.305694,1.8232975,-6.8575153,0.76579076,-3.1822007,0.8072209,-2.9763174,-1.0526783,-4.4692907,0.7107344,0.13227527,0.53758186,1.7472711,1.1970865,0.70788693,-1.934009,1.3868668,-0.77545214,0.44744655,-1.8137463,2.020679,0.9933768,2.1529057,-0.77663416,-1.2005242,-1.1100657,1.418188,-1.3572412,-0.27589533,-2.9194787,-1.8444812,-1.1780777,0.79064214,-1.0778,0.97608006,-0.96261984,-0.66794,-0.9083098,0.69537544,-0.26851943,0.7568091,0.44830808,1.6298062,-0.094612055,0.4608619,0.8583014,1.8141375,0.8915311,-0.08687445,-1.1731517,-0.02921813,-1.6303495,-0.8335267,-1.5705435,-0.97892916,-0.73941326,-0.2627806,-0.74044347,-0.3771194,0.32107085,-0.08235128,0.4303053,-0.87484074,-1.3995819,-0.9799952,-0.9748821,-0.14655107,0.50010496,-0.20766704,0.14002542,-0.74245554,0.16417633,-1.0613256,-0.04937135,-0.37738317,0.007016183,-0.92399955,-0.71334654,-0.3503663,-0.4817606,-0.9112866,-0.5922934,-1.3058244,-0.119697705,-0.13517225,0.2958105,0.042140137,-1.0798935,-0.43538585,-0.81468916,-0.6851733,-0.28389165,-0.76722014,-0.29830745,-0.20236011,-0.5006566,0.23175474,0.9115935,0.051971063,0.71425265,-0.5254215,0.14832558,0.10571126,-0.1950576,0.090514876,-0.41179708,-0.2794957,0.0709345,-0.04671641,-0.27830243,metal
-28.094532,84.013565,-43.699223,47.963398,-22.446869,19.900108,-25.177614,24.78486,-13.102411,24.660822,-16.40272,17.5464,-15.407458,8.628104,-9.936692,7.057453,-9.476335,8.425924,-3.5276394,2.6218975,-7.903077,3.7969806,-3.094716,-1.0874846,-4.5298333,1.9699976,0.123527415,1.6677861,-1.3756437,-0.9535251,-0.87525237,0.1313656,-0.94807845,-3.8039255,-5.4643598,-5.992374,-3.1040854,0.99900836,1.2425461,-2.7551105,-3.609371,-1.1110795,1.949498,-0.8559086,-0.9728734,-2.6782813,-2.1020477,-3.4317214,-1.9138029,-0.8842745,-0.9762123,-6.1125,-3.8849576,-3.8189988,-0.32953665,-3.087114,-2.6430469,-1.5872555,0.39678484,-2.6309693,-1.5608101,-1.487858,-1.1599822,-1.9207761,0.8052623,-1.8377199,-0.9777239,-2.6766517,-4.6882725,-5.3691816,-0.5776688,1.297796,-0.79226106,-0.17301333,0.4231441,-2.5111892,-0.5326227,-0.8128856,-0.045638714,-1.1758168,-2.3096397,-2.5442472,-3.052832,-0.3750481,0.19708799,1.5412903,3.1692953,1.5966929,0.7965193,0.028902035,-0.5451549,-0.24531417,-0.32508394,-0.871951,-0.30290464,0.1830213,-0.16971084,1.4870199,-0.16470568,0.3834182,-1.6372584,-0.04885064,-1.0480714,0.34939972,0.32394654,0.23567565,0.7491268,-0.7852655,0.83803433,0.037530202,0.19926025,0.12882759,-0.31165996,-0.31054923,-0.69733834,0.500374,0.8622639,-0.26179105,-1.3479049,0.012118199,0.4701303,0.20186436,0.1801303,-0.3856784,-0.44010085,-0.0093916785,-0.27487123,-0.31886202,metal
-103.65423,73.85045,-16.147516,53.16935,-25.08461,33.998917,-13.661815,25.987873,-18.908802,18.671436,-12.789649,9.549379,-16.15425,8.7789345,-12.5422325,5.3737335,-8.111423,6.6675034,-4.50298,2.928183,-6.252317,0.25224018,-6.94469,-2.3035629,-2.3828993,-2.0474508,-1.9274764,-0.8421862,-3.492675,-2.0900388,0.034761246,-3.2359138,-0.9300033,-3.8312345,-1.9174873,-2.9950323,0.67053014,-0.9358685,-1.2146171,-1.1095338,1.3191901,-2.507436,0.7778589,-3.5144558,-2.3867972,-1.3638906,-0.10576303,-2.3694537,-2.0257726,-3.9042852,1.1138886,-0.5662161,-2.436207,-3.3263724,-1.7548953,-3.8678763,-1.5198768,0.9513426,-0.48307732,-2.0283053,-0.083570786,-1.7329128,-1.8823429,-0.93949294,-1.3054281,-1.0553956,-0.11334554,-2.7371826,-1.8770502,0.5924273,-0.65428185,-2.5882683,-3.1622815,-2.1498826,0.77851725,0.26186767,0.9115779,1.0052239,-0.24065548,-0.4862476,-0.37531883,-1.0418345,-0.6394045,-0.13989659,-0.28359345,0.8125627,-0.26065716,-0.28827897,-0.01654454,-0.041827917,-0.45313415,-0.08023239,-0.93617094,-0.019738028,0.09860064,-0.46073508,-0.8845158,-0.6051142,-1.0261434,0.25496072,-0.4960277,-0.4040988,-0.33378026,-0.30383614,0.1508292,0.11285372,-0.54526156,-0.48327246,-1.1046675,-0.70644045,-0.34004745,-0.07702467,-0.8361501,-0.13849206,-0.089080624,0.28616953,0.3515797,0.16331108,-0.92985463,-0.16880132,-0.08603515,-0.35796028,-0.19223297,-0.41832364,0.2387152,-0.51902586,-0.43709815,-0.16398436,metal
-77.4267,130.8787,-23.27522,61.981148,0.90219647,30.512102,-8.751037,19.438395,-2.2219026,13.104675,-3.2966616,8.926949,-8.95898,-0.35011342,-6.0250816,-0.392679,-6.7850323,-4.3927245,0.98135835,3.9781387,3.229235,-1.126481,-2.2300482,-3.4984336,-1.5169966,-1.6915785,3.9867952,0.40714586,0.5173688,-2.956942,-0.6781622,-1.8437207,-2.1225824,-4.1206136,-2.4759214,-4.8306603,-2.057738,-4.2062173,-3.5183537,2.6050332,4.7376356,2.8190992,0.21167743,-4.0574985,-4.92436,-4.0536413,-4.573665,-2.1983144,-0.26367447,-3.5148866,-4.0335255,-0.3586407,1.6417018,1.0329082,-1.8639091,-3.1045809,-4.265301,-1.3112935,-1.0266923,-0.12392627,-0.95110863,-2.7918756,-1.5566236,-0.2729573,-0.089470185,-2.7235177,-3.672084,-1.7681971,2.1109765,-0.5455276,-3.1663668,-2.1359687,-0.6179437,0.16523197,-2.2205272,-2.2847223,-2.0240827,-2.0985072,-2.7025082,-2.3058677,1.8365798,3.4388716,1.6932589,1.0001928,-0.0009990494,-0.85942787,-2.9895215,-3.3946807,0.33912507,0.05995911,-2.042814,-2.0102959,-1.2317891,-0.12029015,-0.003425734,0.46507642,-0.9264173,-3.1801753,-3.7029874,-0.32583487,1.4004155,1.5633259,2.001319,1.782992,1.0185724,0.09273098,1.3179563,0.29621395,-1.1817781,-0.18168035,0.36724842,-0.07989464,0.07663364,-0.29941848,-0.22828762,-0.4156007,0.6808625,-0.10508882,-2.7323432,-0.67125523,0.994938,1.3342102,1.290053,0.78554815,0.37128183,0.0026973363,0.9724511,1.0490617,metal
-12.502043,91.31737,-23.075956,50.965084,-12.095052,30.911148,-14.991018,23.05281,-14.263139,23.069014,-17.673542,13.15619,-15.185923,3.9460368,-9.08401,5.5478163,-9.836834,5.6254606,-7.034442,1.4145368,-4.33452,-0.049181484,-1.0189205,1.0140933,-1.1481165,-1.3544514,-3.4716241,-1.8618209,-3.1480603,-1.2306718,-1.6730698,-1.684374,0.84969896,-0.41495618,-0.29582664,-3.0812423,-3.931093,-4.04764,-1.7768558,-1.7543128,0.36527073,-5.0353785,-0.5758412,-1.8398885,-0.67040694,-1.7714156,-0.32593232,-2.7849166,-0.22458984,0.38333845,-0.26344463,-2.0184228,-1.5896016,-2.5561666,-0.020947032,-0.4890715,-1.0220487,-2.3028245,-1.2595441,-2.8170931,-1.8091253,-2.4463985,0.6474952,0.06346528,0.8124379,1.9063731,1.5089368,-0.8769918,-1.2495363,-2.0509605,-0.69862086,-0.3878131,-1.2578404,-1.2208052,-1.6798362,-1.2624108,-1.442902,-1.152284,-1.0832776,-1.5582025,-1.262136,-1.0026195,-1.4652338,0.054123785,0.19990817,0.54126614,0.700167,1.0409915,0.74294794,-0.2082588,-1.3099086,-0.9646403,-0.8135595,0.47131273,-0.14953727,0.99448353,0.7301453,1.2818389,1.1704628,0.19400425,-0.46983257,-0.65555733,0.33940542,0.67809594,0.3406078,0.7904013,-0.43990973,-0.086853124,-0.33584753,-0.031454667,0.21902907,-0.35725087,-0.079880506,-0.9171708,-0.29951024,0.47100386,-0.40489542,-0.039436985,-0.71834904,-0.28801048,-0.120241806,-0.45719665,0.16863807,-0.6381508,-0.7941295,-0.17824997,-0.51162124,0.5919259,metal
-61.91036,93.01313,-39.94318,56.141373,-19.668215,23.387537,-7.6445394,17.707832,-19.321178,17.783268,-13.084654,14.295798,-13.077747,5.4448724,-10.791507,3.7268796,-10.738398,1.2670317,-4.6139913,0.33209944,-7.8823094,-3.8129241,-6.613968,-3.5720763,-6.3019347,-4.837654,-3.2272,-1.4940705,-1.9372824,-1.7291869,-2.0278106,-0.5053013,-0.1935259,-3.3483827,0.22829334,-2.647549,-1.865076,-2.4912486,-2.5264993,-1.5641643,1.483254,-1.143613,-0.709313,-3.2006977,0.2572941,0.20496261,2.2286823,-1.5267584,-0.20341757,-3.480119,-0.746264,1.2222309,2.3850799,0.8227384,-0.8936004,-4.796502,-3.6123757,-1.790561,0.19943218,-0.12908718,-0.7250887,-0.14293633,0.17300238,-0.59223735,-0.8997733,-1.1824919,-2.2839668,-1.3575505,1.9969782,2.2123463,0.5451174,-1.1612914,-0.18136573,0.25124276,-0.5177815,-1.130353,-1.3957406,-1.5052567,-0.9962329,0.73849714,0.6065551,0.61361015,1.1191276,1.6801021,0.95174295,-0.7838551,-1.3886113,-1.8717903,-1.9597446,0.47852486,0.5789864,2.3806474,2.7297568,2.2917404,1.4572016,0.46966514,-1.6674973,-1.2824726,-0.5900732,0.2443754,-0.30699044,0.65140754,1.7718112,1.6817424,2.6497183,1.2580757,0.6167756,-0.4035718,-0.5391634,0.2382796,0.35171098,1.4755374,0.3125803,0.13010257,-0.6794201,0.2937146,1.5653269,0.2990049,0.037565883,-0.9232031,0.6923257,0.37424138,0.26511315,0.25113377,-0.65698624,0.1334617,0.23464878,0.7977167,metal
-35.695076,115.43363,-40.62704,75.3601,-12.551094,21.83495,1.8066261,15.609134,-0.17512879,10.240898,-11.757829,15.40356,-12.46797,4.627135,-2.4704883,-1.6719066,-0.3432301,-7.7706203,0.9906682,-4.180941,-10.086078,-1.0975958,-2.5200222,-2.700027,-1.8449917,-3.7345045,-2.0159676,-4.364754,-2.5972733,-3.639128,-5.280376,-2.8555055,-0.39342785,-2.0026677,-2.9526994,-4.425946,-2.539027,-3.2086132,-1.1881541,-1.5647129,1.0690986,-2.193673,-1.2274213,-2.8192701,-2.928273,-0.98348546,-2.5076363,-2.1732137,-3.0666332,-1.3394588,0.60919744,-1.2120651,-0.30433497,-2.6696856,-2.3122375,-0.7455593,1.2104888,1.085549,1.9010198,3.012458,0.018896777,-0.55910856,-0.5724256,-2.655234,-1.0624766,-2.718357,-1.7594873,-0.8797918,-1.6597489,-1.4976406,-2.8515992,-2.2691023,-3.2882824,-2.0529978,-2.3226292,-1.451679,-1.4652774,-1.5149745,-0.30112028,0.81548285,1.4077857,2.4667394,1.3064343,1.3223832,0.75755435,1.1900594,0.23295732,0.10347359,0.3819467,-0.2621949,-0.45983395,-1.4422619,-0.7184768,-0.60689735,-1.0579486,-0.4728622,-1.0126282,-0.94838756,-0.814971,-1.161648,0.42701536,-0.8097826,-0.8082746,-0.5532539,-0.14589128,0.3337277,-0.29378688,-0.41221198,-0.27568847,0.17207536,0.5028494,-0.041019402,0.73174393,0.572548,0.045518298,0.94751984,0.43670103,-0.17133303,-0.7426643,0.4216859,0.3867394,-0.008554428,0.89028776,0.6376505,0.08503686,-0.2451516,0.028000308,0.17833255,metal
